date,zipcode,time_block,traffic_volume,avg_travel_time
2014-09-21,10468,11,429.5,287.0
2014-09-21,10468,13,535.5,287.0
2014-09-21,10468,15,538.5,287.0
2014-09-21,10468,17,524.0,287.0
2014-09-21,10468,18,471.0,287.0
2014-09-21,10473,5,3.0,567.0
2014-09-21,10473,8,16.0,567.0
2014-09-21,10473,9,21.0,567.0
2014-09-21,10473,11,38.5,567.0
2014-09-22,10024,6,353.25,266.0
2014-09-22,10024,10,809.75,266.0
2014-09-22,10024,11,859.75,266.0
2014-09-22,10024,17,1318.25,266.0
2014-09-22,10024,23,348.75,266.0
2014-09-22,10025,13,420.75,390.5
2014-09-22,10456,2,93.5,212.0
2014-09-22,10456,4,104.75,212.0
2014-09-22,10456,6,306.5,212.0
2014-09-22,10456,15,538.25,212.0
2014-09-22,10456,21,341.75,212.0
2014-09-22,10472,4,44.0,352.0
2014-09-22,10472,18,522.5,352.0
2014-09-22,10473,3,2.0,622.0
2014-09-22,10473,6,3.5,622.0
2014-09-22,10473,21,7.0,622.0
2014-09-23,10024,8,1216.0,343.0
2014-09-23,10024,17,845.0,343.0
2014-09-23,10024,20,871.25,343.0
2014-09-23,10027,3,25.0,454.0
2014-09-23,10027,7,824.0,454.0
2014-09-23,10027,18,437.0,454.0
2014-09-23,10032,4,49.0,554.3333333333334
2014-09-23,10032,18,383.8333333333333,554.3333333333334
2014-09-23,10033,2,239.0,208.0
2014-09-23,10033,3,217.5,208.0
2014-09-23,10033,23,783.5,208.0
2014-09-23,10451,3,70.0,327.0
2014-09-23,10451,8,916.0,327.0
2014-09-23,10451,15,824.0,327.0
2014-09-23,10451,21,546.0,327.0
2014-09-23,10451,22,576.5,327.0
2014-09-23,10452,1,82.6,317.0
2014-09-23,10452,3,53.0,317.0
2014-09-23,10452,19,355.8,317.0
2014-09-23,10452,20,283.3,317.0
2014-09-23,10452,21,247.6,317.0
2014-09-23,10452,23,169.6,317.0
2014-09-23,10453,1,79.0,323.0
2014-09-23,10453,4,74.83333333333333,323.0
2014-09-23,10453,10,297.1666666666667,323.0
2014-09-23,10453,11,285.3333333333333,323.0
2014-09-23,10453,12,303.8333333333333,323.0
2014-09-23,10453,14,332.1666666666667,323.0
2014-09-23,10453,18,346.5,323.0
2014-09-24,10027,4,69.0,298.0
2014-09-24,10027,15,478.0,298.0
2014-09-24,10027,17,511.0,298.0
2014-09-24,10027,19,374.0,298.0
2014-09-24,10029,5,286.0,197.0
2014-09-24,10029,6,573.0,197.0
2014-09-24,10029,9,833.0,197.0
2014-09-24,10029,16,1115.5,197.0
2014-09-24,10029,23,652.5,197.0
2014-09-24,10040,1,25.5,483.0
2014-09-24,10040,8,100.5,483.0
2014-09-24,10040,18,132.0,483.0
2014-09-24,10040,19,130.0,483.0
2014-09-24,10451,7,958.0,410.0
2014-09-24,10451,8,912.0,410.0
2014-09-24,10451,12,849.5,410.0
2014-09-24,10451,20,428.0,410.0
2014-09-24,10460,3,64.33333333333333,733.3333333333334
2014-09-24,10460,4,95.66666666666667,733.3333333333334
2014-09-24,10460,19,472.6666666666667,733.3333333333334
2014-09-24,10460,20,360.0,733.3333333333334
2014-09-24,10472,7,399.0,337.0
2014-09-24,10472,14,469.0,337.0
2014-09-24,10472,18,498.5,337.0
2014-09-25,10016,5,108.0,364.0
2014-09-25,10016,6,467.0,364.0
2014-09-25,10016,10,311.0,364.0
2014-09-25,10016,12,334.0,364.0
2014-09-25,10016,14,480.0,364.0
2014-09-25,10024,0,230.0,239.0
2014-09-25,10024,9,876.5,239.0
2014-09-25,10024,10,971.75,239.0
2014-09-25,10024,15,1100.25,239.0
2014-09-25,10024,18,1025.75,239.0
2014-09-25,10024,22,581.0,239.0
2014-09-25,10033,2,270.0,323.0
2014-09-25,10033,3,224.0,323.0
2014-09-25,10033,6,889.5,323.0
2014-09-25,10033,8,1266.5,323.0
2014-09-25,10033,14,1317.0,323.0
2014-09-25,10033,15,1602.5,323.0
2014-09-25,10452,13,285.5,404.5
2014-09-25,10452,20,281.9,404.5
2014-09-25,10452,23,267.2,404.5
2014-09-25,10453,5,135.83333333333334,858.0
2014-09-25,10453,10,244.83333333333334,858.0
2014-09-25,10453,11,257.1666666666667,858.0
2014-09-25,10453,12,285.5,858.0
2014-09-25,10453,13,300.3333333333333,858.0
2014-09-25,10453,18,331.1666666666667,858.0
2014-09-25,10456,3,56.25,362.0
2014-09-25,10456,7,335.5,362.0
2014-09-25,10456,21,365.75,362.0
2014-09-25,10456,22,337.0,362.0
2014-09-25,10460,20,353.0,481.0
2014-09-26,10023,4,86.0,178.0
2014-09-26,10023,11,476.5,178.0
2014-09-26,10023,16,558.0,178.0
2014-09-26,10033,2,307.0,350.5
2014-09-26,10033,5,530.0,350.5
2014-09-26,10033,8,1311.5,350.5
2014-09-26,10033,14,1601.5,350.5
2014-09-26,10033,16,1968.5,350.5
2014-09-26,10033,21,1447.0,350.5
2014-09-26,10451,7,991.0,1125.0
2014-09-26,10451,10,575.5,1125.0
2014-09-26,10451,17,1106.0,1125.0
2014-09-26,10452,5,89.7,633.0
2014-09-26,10452,6,146.2,633.0
2014-09-26,10452,9,299.5,633.0
2014-09-26,10452,16,438.2,633.0
2014-09-26,10452,17,484.7,633.0
2014-09-26,10460,7,467.3333333333333,531.5
2014-09-26,10460,10,456.6666666666667,531.5
2014-09-26,10460,13,516.3333333333334,531.5
2014-09-26,10460,19,556.3333333333334,531.5
2014-09-26,10460,20,491.3333333333333,531.5
2014-09-26,10461,2,27.0,1702.0
2014-09-26,10461,3,27.0,1702.0
2014-09-26,10461,11,218.0,1702.0
2014-09-26,10462,3,107.0,447.0
2014-09-26,10462,4,173.0,447.0
2014-09-26,10462,6,358.0,447.0
2014-09-26,10462,7,572.5,447.0
2014-09-26,10462,8,611.0,447.0
2014-09-26,10462,13,699.0,447.0
2014-09-26,10462,15,889.0,447.0
2014-09-27,10016,3,41.0,352.0
2014-09-27,10016,4,42.0,352.0
2014-09-27,10016,14,403.0,352.0
2014-09-27,10016,19,342.0,352.0
2014-09-27,10027,2,98.0,268.0
2014-09-27,10027,3,93.0,268.0
2014-09-27,10027,8,267.0,268.0
2014-09-27,10027,20,326.0,268.0
2014-09-27,10027,22,299.0,268.0
2014-09-27,10031,7,136.0,590.0
2014-09-27,10031,14,354.375,590.0
2014-09-27,10031,17,388.75,590.0
2014-09-27,10031,21,216.625,590.0
2014-09-27,10314,1,79.0,642.0
2014-09-27,10453,8,242.5,405.0
2014-09-27,10453,12,319.5,405.0
2014-09-27,10454,0,403.0,216.0
2014-09-27,10454,3,209.6,216.0
2014-09-27,10454,5,234.0,216.0
2014-09-27,10454,7,409.2,216.0
2014-09-27,10454,9,473.0,216.0
2014-09-27,10454,14,617.6,216.0
2014-09-27,10454,19,551.8,216.0
2014-09-27,10454,23,434.6,216.0
2014-09-27,10456,3,153.66666666666666,522.0
2014-09-27,10456,4,161.83333333333334,522.0
2014-09-27,10456,9,333.1666666666667,522.0
2014-09-27,10456,22,341.6666666666667,522.0
2014-09-27,10456,23,315.5,522.0
2014-09-27,10459,9,195.1764705882353,358.0
2014-09-27,10459,14,260.47058823529414,358.0
2014-09-27,10459,22,195.0,358.0
2014-09-27,10459,23,173.1764705882353,358.0
2014-09-27,11214,7,219.0,509.0
2014-09-27,11214,12,554.0,509.0
2014-09-27,11214,16,564.5,509.0
2014-09-27,11226,16,431.0,479.5
2014-09-28,10029,1,432.0,277.0
2014-09-28,10029,19,759.5,277.0
2014-09-28,10032,10,232.33333333333334,313.5
2014-09-28,10032,14,312.1666666666667,313.5
2014-09-28,10454,1,294.0,954.0
2014-09-28,10454,5,178.0,954.0
2014-09-28,10454,9,314.2,954.0
2014-09-28,10454,18,532.4,954.0
2014-09-28,10454,19,500.4,954.0
2014-09-28,10454,22,374.4,954.0
2014-09-28,10473,5,4.0,308.0
2014-09-28,10473,11,41.0,308.0
2014-09-28,10473,20,14.5,308.0
2014-09-28,10473,21,6.5,308.0
2014-09-28,10473,23,4.5,308.0
2014-09-28,11226,2,147.5,255.0
2014-09-28,11226,15,395.0,255.0
2014-09-28,11226,18,391.0,255.0
2014-09-28,11226,19,400.0,255.0
2014-09-28,11419,2,143.0,545.0
2014-09-28,11419,18,380.6666666666667,545.0
2014-09-28,11420,1,318.375,426.0
2014-09-28,11420,19,823.875,426.0
2014-09-28,11434,0,245.0,488.0
2014-09-28,11434,3,103.4,488.0
2014-09-28,11434,5,178.6,488.0
2014-09-28,11434,15,779.6,488.0
2014-09-29,10455,5,28.0,463.5
2014-09-29,10455,6,72.0,463.5
2014-09-29,10455,20,49.0,463.5
2014-09-29,10456,2,50.0,439.0
2014-09-29,10456,11,208.5,439.0
2014-09-29,10456,16,330.5,439.0
2014-09-29,10456,17,290.5,439.0
2014-09-29,10456,18,257.5,439.0
2014-09-29,10459,0,90.94117647058823,720.0
2014-09-29,10459,1,59.411764705882355,720.0
2014-09-29,10459,2,41.705882352941174,720.0
2014-09-29,10459,6,139.47058823529412,720.0
2014-09-29,10459,13,217.64705882352942,720.0
2014-09-29,10459,17,314.05882352941177,720.0
2014-09-29,10459,18,262.94117647058823,720.0
2014-09-29,10459,21,145.76470588235293,720.0
2014-09-29,10461,14,684.0,648.0
2014-09-29,11434,0,124.2,762.0
2014-09-29,11434,3,97.4,762.0
2014-09-29,11434,8,1076.4,762.0
2014-09-29,11434,11,671.6,762.0
2014-09-29,11434,14,871.8,762.0
2014-09-29,11434,16,950.4,762.0
2014-09-29,11434,17,958.0,762.0
2014-09-29,11434,20,479.8,762.0
2014-09-30,10314,10,521.3333333333334,263.0
2014-09-30,10314,16,737.5,263.0
2014-09-30,10314,18,669.3333333333334,263.0
2014-09-30,10461,6,492.5,223.0
2014-09-30,10461,9,669.75,223.0
2014-09-30,11364,0,260.75,504.0
2014-09-30,11364,21,706.5,504.0
2014-09-30,11364,23,380.0,504.0
2014-10-01,10456,4,55.0,455.0
2014-10-01,10456,11,224.5,455.0
2014-10-01,10456,15,297.0,455.0
2014-10-01,10456,19,241.5,455.0
2014-10-01,11214,6,211.5,504.0
2014-10-01,11214,13,535.0,504.0
2014-10-01,11214,14,626.5,504.0
2014-10-01,11226,3,50.0,336.0
2014-10-01,11226,8,465.5,336.0
2014-10-01,11226,9,347.0,336.0
2014-10-01,11226,13,357.5,336.0
2014-10-01,11226,20,342.0,336.0
2014-10-01,11226,22,210.0,336.0
2014-10-01,11226,23,205.0,336.0
2014-10-01,11377,3,18.333333333333332,467.0
2014-10-01,11377,5,76.33333333333333,467.0
2014-10-01,11377,7,399.0,467.0
2014-10-01,11377,19,320.0,467.0
2014-10-01,11377,22,147.0,467.0
2014-10-01,11432,4,31.0,244.0
2014-10-01,11432,18,318.5,244.0
2014-10-01,11432,20,203.0,244.0
2014-10-01,11432,22,130.0,244.0
2014-10-01,11435,6,2197.5,38.0
2014-10-01,11435,21,1496.75,38.0
2014-10-01,11435,23,892.25,38.0
2014-10-02,10301,4,21.5,333.0
2014-10-02,10301,5,58.5,333.0
2014-10-02,10301,14,303.0,333.0
2014-10-02,10301,20,202.0,333.0
2014-10-02,10314,0,67.66666666666667,205.0
2014-10-02,10314,3,26.333333333333332,205.0
2014-10-02,10314,13,638.3333333333334,205.0
2014-10-02,10314,22,197.33333333333334,205.0
2014-10-02,10314,23,134.16666666666666,205.0
2014-10-02,10451,1,76.5,418.0
2014-10-02,10451,22,194.5,418.0
2014-10-02,11214,19,741.0,567.6666666666666
2014-10-02,11226,2,55.0,435.0
2014-10-02,11365,17,581.0,615.0
2014-10-03,10301,1,29.0,1537.0
2014-10-03,10301,2,22.0,1537.0
2014-10-03,10301,5,51.0,1537.0
2014-10-03,10301,11,249.0,1537.0
2014-10-03,10301,18,567.5,1537.0
2014-10-03,10304,3,25.0,14.0
2014-10-03,10304,6,262.0,14.0
2014-10-03,10304,7,485.0,14.0
2014-10-03,10304,12,340.0,14.0
2014-10-03,10304,14,433.0,14.0
2014-10-03,10304,16,467.0,14.0
2014-10-03,10455,5,31.0,762.0
2014-10-03,10455,17,121.0,762.0
2014-10-03,10455,19,103.0,762.0
2014-10-03,10455,20,76.0,762.0
2014-10-03,11226,2,79.0,401.0
2014-10-03,11226,8,422.5,401.0
2014-10-03,11226,20,409.5,401.0
2014-10-03,11226,22,301.5,401.0
2014-10-03,11432,1,35.5,460.0
2014-10-03,11432,5,85.5,460.0
2014-10-03,11432,10,180.5,460.0
2014-10-03,11432,11,210.0,460.0
2014-10-03,11432,14,330.0,460.0
2014-10-03,11432,21,191.5,460.0
2014-10-03,11434,7,1041.2,431.0
2014-10-03,11434,21,524.6,431.0
2014-10-03,11434,23,327.4,431.0
2014-10-04,10002,0,351.3333333333333,347.6666666666667
2014-10-04,10002,5,179.33333333333334,347.6666666666667
2014-10-04,10002,6,223.0,347.6666666666667
2014-10-04,10002,7,191.66666666666666,347.6666666666667
2014-10-04,10002,15,309.3333333333333,347.6666666666667
2014-10-04,10002,17,344.3333333333333,347.6666666666667
2014-10-04,10007,5,75.0,932.0
2014-10-04,10007,7,215.0,932.0
2014-10-04,10014,2,669.5,349.0
2014-10-04,10014,12,801.0,349.0
2014-10-04,10014,17,873.0,349.0
2014-10-04,10014,23,994.0,349.0
2014-10-04,10035,3,509.0,390.5
2014-10-04,10035,5,384.0,390.5
2014-10-04,10035,11,1131.0,390.5
2014-10-04,10035,21,1047.0,390.5
2014-10-04,10454,5,222.4,249.0
2014-10-04,10454,6,285.2,249.0
2014-10-04,10454,10,490.4,249.0
2014-10-04,10454,14,652.6,249.0
2014-10-04,10454,15,650.2,249.0
2014-10-04,10455,3,22.0,275.0
2014-10-04,10455,8,57.0,275.0
2014-10-04,10455,17,92.0,275.0
2014-10-04,10455,19,98.0,275.0
2014-10-04,10455,21,88.0,275.0
2014-10-04,10456,11,222.0,578.0
2014-10-04,10456,12,225.0,578.0
2014-10-04,10456,18,265.5,578.0
2014-10-04,10456,19,268.0,578.0
2014-10-04,11103,0,306.0,558.0
2014-10-04,11103,1,278.0,558.0
2014-10-04,11103,4,237.0,558.0
2014-10-04,11103,10,322.0,558.0
2014-10-04,11103,11,298.0,558.0
2014-10-04,11103,17,348.5,558.0
2014-10-04,11103,18,306.5,558.0
2014-10-04,11103,22,339.5,558.0
2014-10-04,11365,0,135.0,338.0
2014-10-04,11365,1,89.0,338.0
2014-10-04,11365,2,65.0,338.0
2014-10-04,11365,5,51.0,338.0
2014-10-04,11365,20,402.5,338.0
2014-10-04,11365,22,259.5,338.0
2014-10-04,11377,2,32.6,475.0
2014-10-04,11377,5,46.0,475.0
2014-10-04,11377,9,259.2,475.0
2014-10-04,11377,13,294.6,475.0
2014-10-04,11377,19,258.6,475.0
2014-10-04,11377,20,205.0,475.0
2014-10-05,10029,3,393.5,434.0
2014-10-05,10029,10,903.0,434.0
2014-10-05,10029,11,932.5,434.0
2014-10-05,10035,9,843.5,1492.0
2014-10-05,10035,11,1163.0,1492.0
2014-10-05,10035,13,1215.5,1492.0
2014-10-05,10035,15,1386.5,1492.0
2014-10-05,10035,17,1362.0,1492.0
2014-10-05,10035,20,1232.5,1492.0
2014-10-05,10035,23,717.5,1492.0
2014-10-05,10305,2,397.5,224.0
2014-10-05,10305,9,355.0,224.0
2014-10-05,10305,13,375.0,224.0
2014-10-05,10305,15,364.0,224.0
2014-10-05,10305,17,525.0,224.0
2014-10-05,10305,18,962.0,224.0
2014-10-05,10314,0,109.0,370.0
2014-10-05,10314,6,77.16666666666667,370.0
2014-10-05,10314,10,423.6666666666667,370.0
2014-10-05,10314,14,550.0,370.0
2014-10-05,10456,3,82.5,710.0
2014-10-05,10456,4,87.0,710.0
2014-10-05,11004,6,21.0,202.0
2014-10-05,11004,7,44.0,202.0
2014-10-05,11004,23,54.0,202.0
2014-10-05,11204,0,158.0,475.0
2014-10-05,11204,3,60.0,475.0
2014-10-05,11204,4,61.5,475.0
2014-10-05,11204,14,434.5,475.0
2014-10-05,11204,15,398.0,475.0
2014-10-05,11204,17,409.5,475.0
2014-10-05,11204,18,406.0,475.0
2014-10-05,11204,21,244.0,475.0
2014-10-05,11214,3,44.5,293.0
2014-10-05,11214,8,231.0,293.0
2014-10-05,11214,15,607.0,293.0
2014-10-05,11214,19,382.0,293.0
2014-10-05,11214,20,296.5,293.0
2014-10-05,11214,23,130.5,293.0
2014-10-05,11223,1,892.0,496.0
2014-10-05,11223,5,383.5,496.0
2014-10-05,11223,17,2105.5,496.0
2014-10-05,11223,21,1459.5,496.0
2014-10-05,11223,22,1114.5,496.0
2014-10-05,11226,4,98.5,293.0
2014-10-05,11226,23,195.0,293.0
2014-10-05,11239,1,189.0,2999.0
2014-10-05,11239,6,102.0,2999.0
2014-10-05,11239,10,358.0,2999.0
2014-10-05,11239,17,494.0,2999.0
2014-10-06,10001,5,104.0,234.0
2014-10-06,10001,12,497.0,234.0
2014-10-06,10027,9,2396.5,570.0
2014-10-06,10027,21,1641.0,570.0
2014-10-06,10027,23,1176.0,570.0
2014-10-06,10035,1,331.0,645.3333333333334
2014-10-06,10035,4,375.5,645.3333333333334
2014-10-06,10035,8,1360.0,645.3333333333334
2014-10-06,10035,11,1130.0,645.3333333333334
2014-10-06,11223,2,188.5,583.0
2014-10-06,11223,6,1800.5,583.0
2014-10-06,11223,7,2467.0,583.0
2014-10-06,11223,8,2619.0,583.0
2014-10-06,11377,14,251.0,760.0
2014-10-07,10013,8,628.3333333333334,256.0
2014-10-07,10013,12,394.6666666666667,256.0
2014-10-07,10013,20,375.6666666666667,256.0
2014-10-07,10013,22,397.0,256.0
2014-10-07,10014,11,798.5,563.0
2014-10-07,10014,12,862.5,563.0
2014-10-07,10014,13,895.0,563.0
2014-10-07,10014,14,996.0,563.0
2014-10-07,10014,15,842.0,563.0
2014-10-07,10014,18,975.0,563.0
2014-10-07,10014,19,1030.5,563.0
2014-10-07,10014,20,1052.5,563.0
2014-10-07,10019,5,411.0,288.0
2014-10-07,10019,8,1791.0,288.0
2014-10-07,10019,13,1650.0,288.0
2014-10-07,10019,14,1575.0,288.0
2014-10-07,10019,15,1483.0,288.0
2014-10-07,10019,18,1656.0,288.0
2014-10-07,10019,22,1285.0,288.0
2014-10-07,10029,10,1103.0,527.0
2014-10-07,10029,16,1305.0,527.0
2014-10-07,10029,19,1652.0,527.0
2014-10-07,10029,21,1392.5,527.0
2014-10-07,10029,22,1290.0,527.0
2014-10-07,10035,6,1128.0,1809.0
2014-10-07,10035,7,1384.5,1809.0
2014-10-07,10035,10,1081.0,1809.0
2014-10-07,10035,13,1104.0,1809.0
2014-10-07,10035,15,1211.0,1809.0
2014-10-07,10035,18,1395.5,1809.0
2014-10-07,10035,21,1415.0,1809.0
2014-10-07,11368,1,28.0,807.0
2014-10-07,11368,5,38.5,807.0
2014-10-07,11368,8,260.0,807.0
2014-10-07,11368,20,141.5,807.0
2014-10-08,10002,11,268.6666666666667,483.0
2014-10-08,10002,16,275.6666666666667,483.0
2014-10-08,10019,4,249.0,537.0
2014-10-08,10019,11,1895.0,537.0
2014-10-08,11103,4,130.0,384.0
2014-10-08,11103,15,221.0,384.0
2014-10-08,11103,18,385.0,384.0
2014-10-09,10029,4,262.0,455.0
2014-10-09,10029,10,1142.5,455.0
2014-10-09,10029,13,1152.5,455.0
2014-10-09,10029,17,1208.0,455.0
2014-10-09,10029,23,1133.0,455.0
2014-10-09,10031,3,8.0,45.0
2014-10-09,10031,6,95.5,45.0
2014-10-09,11223,8,2431.5,355.0
2014-10-09,11223,10,2181.0,355.0
2014-10-09,11223,12,1929.0,355.0
2014-10-09,11435,11,965.0,583.0
2014-10-09,11435,12,948.0,583.0
2014-10-09,11435,23,633.0,583.0
2014-10-10,10002,9,283.0,392.0
2014-10-10,10002,10,275.6666666666667,392.0
2014-10-10,10002,13,288.0,392.0
2014-10-10,10002,14,300.0,392.0
2014-10-10,10002,17,305.3333333333333,392.0
2014-10-10,10002,18,325.6666666666667,392.0
2014-10-10,10002,23,303.3333333333333,392.0
2014-10-10,10014,3,395.5,346.0
2014-10-10,10014,6,549.5,346.0
2014-10-10,10014,8,600.5,346.0
2014-10-10,10014,9,501.0,346.0
2014-10-10,10014,12,578.5,346.0
2014-10-10,10014,19,633.5,346.0
2014-10-10,10029,13,1103.0,298.0
2014-10-10,10029,16,1148.5,298.0
2014-10-10,10029,20,1212.0,298.0
2014-10-10,10029,22,1238.5,298.0
2014-10-10,10031,5,25.0,263.0
2014-10-10,10031,17,414.0,263.0
2014-10-10,10031,23,77.5,263.0
2014-10-10,10038,10,561.0,933.0
2014-10-10,10038,16,590.0,933.0
2014-10-10,10038,20,468.5,933.0
2014-10-11,10019,0,927.0,271.0
2014-10-11,10019,18,1647.0,271.0
2014-10-11,10019,20,1272.0,271.0
2014-10-11,10027,1,1028.0,398.0
2014-10-11,10027,7,951.5,398.0
2014-10-11,10027,8,1589.5,398.0
2014-10-11,10027,11,1646.0,398.0
2014-10-11,10035,6,535.0,258.0
2014-10-11,10035,7,864.0,258.0
2014-10-11,10035,11,1033.5,258.0
2014-10-11,10035,15,1243.5,258.0
2014-10-11,10035,17,1487.0,258.0
2014-10-11,10035,18,1411.0,258.0
2014-10-11,10035,22,791.5,258.0
2014-10-11,10467,0,169.5,305.0
2014-10-11,10467,7,217.75,305.0
2014-10-11,11205,5,90.0,157.0
2014-10-11,11205,12,399.5,157.0
2014-10-11,11205,20,225.0,157.0
2014-10-11,11208,1,63.5,740.0
2014-10-11,11208,3,39.0,740.0
2014-10-11,11208,4,43.5,740.0
2014-10-11,11208,6,66.0,740.0
2014-10-11,11208,11,154.0,740.0
2014-10-11,11208,17,187.5,740.0
2014-10-11,11208,22,119.0,740.0
2014-10-11,11213,11,622.0,125.0
2014-10-11,11213,13,756.0,125.0
2014-10-11,11213,17,679.75,125.0
2014-10-11,11223,3,560.0,478.0
2014-10-11,11223,11,1790.5,478.0
2014-10-11,11223,21,1587.5,478.0
2014-10-11,11233,0,311.0,402.0
2014-10-11,11233,2,193.0,402.0
2014-10-11,11233,11,308.0,402.0
2014-10-11,11233,20,391.5,402.0
2014-10-11,11233,21,325.5,402.0
2014-10-11,11233,22,320.5,402.0
2014-10-12,10016,3,83.0,304.0
2014-10-12,10016,7,137.5,304.0
2014-10-12,10027,0,1612.0,390.0
2014-10-12,10027,3,820.5,390.0
2014-10-12,10027,4,680.0,390.0
2014-10-12,10027,8,1125.0,390.0
2014-10-12,10027,12,2416.0,390.0
2014-10-12,10027,15,2227.5,390.0
2014-10-12,10027,17,2379.0,390.0
2014-10-12,10027,18,2157.0,390.0
2014-10-12,10027,22,1789.5,390.0
2014-10-12,10029,4,488.5,270.0
2014-10-12,10029,14,1555.0,270.0
2014-10-12,10029,22,1113.5,270.0
2014-10-12,11211,3,420.0,343.5
2014-10-12,11211,9,362.0,343.5
2014-10-12,11211,18,856.6666666666666,343.5
2014-10-12,11211,19,815.6666666666666,343.5
2014-10-12,11211,21,490.0,343.5
2014-10-12,11211,23,371.0,343.5
2014-10-12,11216,2,114.7,218.0
2014-10-12,11216,16,413.6,218.0
2014-10-12,11216,22,243.3,218.0
2014-10-12,11368,0,154.15384615384616,164.0
2014-10-12,11368,3,69.0,164.0
2014-10-12,11368,9,237.53846153846155,164.0
2014-10-12,11368,11,328.61538461538464,164.0
2014-10-12,11368,12,351.9230769230769,164.0
2014-10-12,11368,22,200.0,164.0
2014-10-12,11377,7,155.4,278.0
2014-10-12,11377,19,517.1,278.0
2014-10-12,11377,21,317.6,278.0
2014-10-12,11377,22,266.3,278.0
2014-10-13,10016,2,46.0,454.6666666666667
2014-10-13,10016,6,243.0,454.6666666666667
2014-10-13,10467,4,63.75,0.0
2014-10-13,10467,8,271.5,0.0
2014-10-13,10467,10,293.75,0.0
2014-10-13,10467,17,351.25,0.0
2014-10-13,10467,23,128.0,0.0
2014-10-13,11205,5,160.0,224.5
2014-10-13,11205,9,287.0,224.5
2014-10-13,11205,10,287.5,224.5
2014-10-13,11205,14,342.5,224.5
2014-10-13,11205,15,365.0,224.5
2014-10-13,11206,7,590.0,588.0
2014-10-13,11206,10,699.0,588.0
2014-10-13,11206,19,600.0,588.0
2014-10-13,11206,22,449.0,588.0
2014-10-13,11208,1,41.5,670.0
2014-10-13,11208,4,18.5,670.0
2014-10-13,11208,6,71.5,670.0
2014-10-13,11208,11,141.0,670.0
2014-10-13,11208,12,160.0,670.0
2014-10-13,11208,22,94.5,670.0
2014-10-13,11213,20,664.75,292.0
2014-10-13,11233,5,99.5,507.0
2014-10-13,11233,6,197.5,507.0
2014-10-13,11237,2,15.0,253.5
2014-10-13,11237,6,65.5,253.5
2014-10-13,11237,22,23.0,253.5
2014-10-13,11372,8,182.0,265.0
2014-10-13,11372,13,229.75,265.0
2014-10-13,11372,22,129.75,265.0
2014-10-13,11434,9,1067.0,570.0
2014-10-14,10002,2,199.0,907.0
2014-10-14,10002,14,518.0,907.0
2014-10-14,10002,20,522.0,907.0
2014-10-14,10002,22,393.0,907.0
2014-10-14,10002,23,352.0,907.0
2014-10-14,10452,1,54.0,516.0
2014-10-14,10452,3,34.0,516.0
2014-10-14,10452,9,321.5,516.0
2014-10-14,10452,14,420.0,516.0
2014-10-14,10452,16,503.0,516.0
2014-10-14,10452,17,513.5,516.0
2014-10-14,10453,3,26.0,744.0
2014-10-14,11203,0,180.0,454.5
2014-10-14,11203,8,673.5,454.5
2014-10-14,11203,11,482.0,454.5
2014-10-14,11203,14,583.5,454.5
2014-10-14,11203,19,547.5,454.5
2014-10-14,11203,21,411.0,454.5
2014-10-14,11206,2,166.0,435.0
2014-10-14,11206,3,119.0,435.0
2014-10-14,11206,7,951.0,435.0
2014-10-14,11206,17,990.0,435.0
2014-10-14,11206,20,643.0,435.0
2014-10-14,11206,21,572.0,435.0
2014-10-14,11208,3,15.5,436.0
2014-10-14,11208,7,247.5,436.0
2014-10-14,11208,9,147.0,436.0
2014-10-14,11208,17,230.0,436.0
2014-10-14,11208,21,113.0,436.0
2014-10-14,11213,16,800.5,332.0
2014-10-14,11234,21,313.1666666666667,818.0
2014-10-14,11236,1,78.5,703.0
2014-10-14,11236,7,787.5,703.0
2014-10-14,11375,4,20.5,715.0
2014-10-14,11375,5,43.5,715.0
2014-10-14,11377,0,109.0,465.0
2014-10-14,11377,5,244.875,465.0
2014-10-14,11377,8,1054.875,465.0
2014-10-14,11377,10,653.75,465.0
2014-10-14,11377,14,721.75,465.0
2014-10-15,11206,2,175.0,295.5
2014-10-15,11206,8,1052.0,295.5
2014-10-15,11206,15,918.0,295.5
2014-10-15,11233,8,507.0,416.3333333333333
2014-10-15,11233,10,373.5,416.3333333333333
2014-10-15,11233,11,408.0,416.3333333333333
2014-10-15,11233,18,461.5,416.3333333333333
2014-10-15,11233,23,253.0,416.3333333333333
2014-10-15,11375,5,48.5,485.0
2014-10-15,11375,16,395.5,485.0
2014-10-15,11375,23,70.5,485.0
2014-10-15,11434,7,3126.0,390.0
2014-10-15,11434,19,1172.0,390.0
2014-10-15,11434,22,673.0,390.0
2014-10-15,11435,4,446.75,822.5
2014-10-15,11435,13,2225.5,822.5
2014-10-15,11435,14,2627.25,822.5
2014-10-15,11435,15,2668.0,822.5
2014-10-16,10452,12,332.5,389.0
2014-10-16,10452,13,377.5,389.0
2014-10-16,10452,17,533.0,389.0
2014-10-16,10467,9,409.25,856.0
2014-10-16,10467,21,238.5,856.0
2014-10-16,11106,16,525.0,117.0
2014-10-16,11106,17,544.5,117.0
2014-10-16,11206,1,265.0,252.0
2014-10-16,11206,4,204.0,252.0
2014-10-16,11206,9,951.0,252.0
2014-10-16,11206,10,822.0,252.0
2014-10-16,11206,14,921.0,252.0
2014-10-16,11206,17,814.0,252.0
2014-10-16,11206,21,642.0,252.0
